회차,판매점ID,번호,판매점명,등수,자동수동,지역,주소,전화번호,취급복권,위도,경도,복권종류
240,71164145,6,광림마트,보너스,,서울특별시,"서울특별시 강남구  도곡로 213 (역삼동, 마고빌딩)  마고빌딩",025629192,"로또6/45, 연금복권720+, 스피또2000, 스피또1000",37.493075,127.042104,pension
240,71164145,5,광림마트,보너스,,,"서울특별시 강남구  도곡로 213 (역삼동, 마고빌딩)  마고빌딩",025629192,"로또6/45, 연금복권720+, 스피또2000, 스피또1000",37.493075,127.042104,pension
240,71164145,4,광림마트,보너스,,,"서울특별시 강남구  도곡로 213 (역삼동, 마고빌딩)  마고빌딩",025629192,"로또6/45, 연금복권720+, 스피또2000, 스피또1000",37.493075,127.042104,pension
240,71164145,3,광림마트,보너스,,,"서울특별시 강남구  도곡로 213 (역삼동, 마고빌딩)  마고빌딩",025629192,"로또6/45, 연금복권720+, 스피또2000, 스피또1000",37.493075,127.042104,pension
240,71164145,2,광림마트,보너스,,,"서울특별시 강남구  도곡로 213 (역삼동, 마고빌딩)  마고빌딩",025629192,"로또6/45, 연금복권720+, 스피또2000, 스피또1000",37.493075,127.042104,pension
240,001160,1,인터넷 복권판매사이트,보너스,,인터넷,동행복권(dhlottery.co.kr),0215886450,"로또6/45, 연금복권720+, 스피또2000, 스피또1000, 스피또500",,,pension
241,74863432,10,제이에이치마켓,1등,,경상남도,경남 창원시 의창구 동읍 의창대로 914 8호,,"로또6/45, 연금복권720+, 스피또2000, 스피또1000",35.278817,128.690298,pension
241,74863432,9,제이에이치마켓,2등,,,경남 창원시 의창구 동읍 의창대로 914 8호,,"로또6/45, 연금복권720+, 스피또2000, 스피또1000",35.278817,128.690298,pension
241,74863432,8,제이에이치마켓,2등,,,경남 창원시 의창구 동읍 의창대로 914 8호,,"로또6/45, 연금복권720+, 스피또2000, 스피또1000",35.278817,128.690298,pension
241,74863432,7,제이에이치마켓,2등,,,경남 창원시 의창구 동읍 의창대로 914 8호,,"로또6/45, 연금복권720+, 스피또2000, 스피또1000",35.278817,128.690298,pension
241,74863432,6,제이에이치마켓,2등,,,경남 창원시 의창구 동읍 의창대로 914 8호,,"로또6/45, 연금복권720+, 스피또2000, 스피또1000",35.278817,128.690298,pension
241,001160,5,인터넷 복권판매사이트,보너스,,인터넷,동행복권(dhlottery.co.kr),0215886450,"로또6/45, 연금복권720+, 스피또2000, 스피또1000, 스피또500",,,pension
241,001160,4,인터넷 복권판매사이트,보너스,,,동행복권(dhlottery.co.kr),0215886450,"로또6/45, 연금복권720+, 스피또2000, 스피또1000, 스피또500",,,pension
241,001160,3,인터넷 복권판매사이트,보너스,,,동행복권(dhlottery.co.kr),0215886450,"로또6/45, 연금복권720+, 스피또2000, 스피또1000, 스피또500",,,pension
241,001160,2,인터넷 복권판매사이트,보너스,,,동행복권(dhlottery.co.kr),0215886450,"로또6/45, 연금복권720+, 스피또2000, 스피또1000, 스피또500",,,pension
241,001160,1,인터넷 복권판매사이트,보너스,,,동행복권(dhlottery.co.kr),0215886450,"로또6/45, 연금복권720+, 스피또2000, 스피또1000, 스피또500",,,pension
242,74460161,10,원동슈퍼,2등,,충청남도,"충청남도 보령시  대천로 28 (대천동, 원동슈퍼)  1층",,"로또6/45, 연금복권720+, 스피또2000, 스피또1000",36.351151,126.597454,pension
242,74460161,9,원동슈퍼,2등,,,"충청남도 보령시  대천로 28 (대천동, 원동슈퍼)  1층",,"로또6/45, 연금복권720+, 스피또2000, 스피또1000",36.351151,126.597454,pension
242,74460161,8,원동슈퍼,2등,,,"충청남도 보령시  대천로 28 (대천동, 원동슈퍼)  1층",,"로또6/45, 연금복권720+, 스피또2000, 스피또1000",36.351151,126.597454,pension
242,74460161,7,원동슈퍼,1등,,,"충청남도 보령시  대천로 28 (대천동, 원동슈퍼)  1층",,"로또6/45, 연금복권720+, 스피또2000, 스피또1000",36.351151,126.597454,pension
242,74460161,6,원동슈퍼,2등,,,"충청남도 보령시  대천로 28 (대천동, 원동슈퍼)  1층",,"로또6/45, 연금복권720+, 스피또2000, 스피또1000",36.351151,126.597454,pension
242,001160,5,인터넷 복권판매사이트,보너스,,인터넷,동행복권(dhlottery.co.kr),0215886450,"로또6/45, 연금복권720+, 스피또2000, 스피또1000, 스피또500",,,pension
242,001160,4,인터넷 복권판매사이트,보너스,,,동행복권(dhlottery.co.kr),0215886450,"로또6/45, 연금복권720+, 스피또2000, 스피또1000, 스피또500",,,pension
242,001160,3,인터넷 복권판매사이트,보너스,,,동행복권(dhlottery.co.kr),0215886450,"로또6/45, 연금복권720+, 스피또2000, 스피또1000, 스피또500",,,pension
242,001160,2,인터넷 복권판매사이트,보너스,,,동행복권(dhlottery.co.kr),0215886450,"로또6/45, 연금복권720+, 스피또2000, 스피또1000, 스피또500",,,pension
242,001160,1,인터넷 복권판매사이트,보너스,,,동행복권(dhlottery.co.kr),0215886450,"로또6/45, 연금복권720+, 스피또2000, 스피또1000, 스피또500",,,pension
243,74162703,20,로또휴게실,2등,,경기도,경기도 용인시 기흥구 용구대로 1885 (보라동) 1층,0312863442,"로또6/45, 연금복권720+, 스피또2000, 스피또1000",37.256442,127.104289,pension
243,74162703,19,로또휴게실,2등,,,경기도 용인시 기흥구 용구대로 1885 (보라동) 1층,0312863442,"로또6/45, 연금복권720+, 스피또2000, 스피또1000",37.256442,127.104289,pension
243,74162703,18,로또휴게실,1등,,,경기도 용인시 기흥구 용구대로 1885 (보라동) 1층,0312863442,"로또6/45, 연금복권720+, 스피또2000, 스피또1000",37.256442,127.104289,pension
243,74162703,17,로또휴게실,2등,,,경기도 용인시 기흥구 용구대로 1885 (보라동) 1층,0312863442,"로또6/45, 연금복권720+, 스피또2000, 스피또1000",37.256442,127.104289,pension
243,74162703,16,로또휴게실,2등,,,경기도 용인시 기흥구 용구대로 1885 (보라동) 1층,0312863442,"로또6/45, 연금복권720+, 스피또2000, 스피또1000",37.256442,127.104289,pension
243,73160278,15,일등복권방,보너스,,울산광역시,울산 중구  북부순환도로 879 (서동) 1층,0522974246,"로또6/45, 연금복권720+, 스피또2000, 스피또1000",35.580926,129.346154,pension
243,73160278,14,일등복권방,보너스,,,울산 중구  북부순환도로 879 (서동) 1층,0522974246,"로또6/45, 연금복권720+, 스피또2000, 스피또1000",35.580926,129.346154,pension
243,73160278,13,일등복권방,보너스,,,울산 중구  북부순환도로 879 (서동) 1층,0522974246,"로또6/45, 연금복권720+, 스피또2000, 스피또1000",35.580926,129.346154,pension
243,73160278,12,일등복권방,보너스,,,울산 중구  북부순환도로 879 (서동) 1층,0522974246,"로또6/45, 연금복권720+, 스피또2000, 스피또1000",35.580926,129.346154,pension
243,73160278,11,일등복권방,보너스,,,울산 중구  북부순환도로 879 (서동) 1층,0522974246,"로또6/45, 연금복권720+, 스피또2000, 스피또1000",35.580926,129.346154,pension
243,001160,10,인터넷 복권판매사이트,보너스,,인터넷,동행복권(dhlottery.co.kr),0215886450,"로또6/45, 연금복권720+, 스피또2000, 스피또1000, 스피또500",,,pension
243,001160,9,인터넷 복권판매사이트,2등,,,동행복권(dhlottery.co.kr),0215886450,"로또6/45, 연금복권720+, 스피또2000, 스피또1000, 스피또500",,,pension
243,001160,8,인터넷 복권판매사이트,보너스,,,동행복권(dhlottery.co.kr),0215886450,"로또6/45, 연금복권720+, 스피또2000, 스피또1000, 스피또500",,,pension
243,001160,7,인터넷 복권판매사이트,2등,,,동행복권(dhlottery.co.kr),0215886450,"로또6/45, 연금복권720+, 스피또2000, 스피또1000, 스피또500",,,pension
243,001160,6,인터넷 복권판매사이트,2등,,,동행복권(dhlottery.co.kr),0215886450,"로또6/45, 연금복권720+, 스피또2000, 스피또1000, 스피또500",,,pension
243,001160,5,인터넷 복권판매사이트,1등,,,동행복권(dhlottery.co.kr),0215886450,"로또6/45, 연금복권720+, 스피또2000, 스피또1000, 스피또500",,,pension
243,001160,4,인터넷 복권판매사이트,2등,,,동행복권(dhlottery.co.kr),0215886450,"로또6/45, 연금복권720+, 스피또2000, 스피또1000, 스피또500",,,pension
243,001160,3,인터넷 복권판매사이트,보너스,,,동행복권(dhlottery.co.kr),0215886450,"로또6/45, 연금복권720+, 스피또2000, 스피또1000, 스피또500",,,pension
243,001160,2,인터넷 복권판매사이트,보너스,,,동행복권(dhlottery.co.kr),0215886450,"로또6/45, 연금복권720+, 스피또2000, 스피또1000, 스피또500",,,pension
243,001160,1,인터넷 복권판매사이트,보너스,,,동행복권(dhlottery.co.kr),0215886450,"로또6/45, 연금복권720+, 스피또2000, 스피또1000, 스피또500",,,pension
244,72860897,11,라이프슈퍼,보너스,,인천광역시,"인천광역시 계양구 오조산로89번길 9 (용종동, 태영프라자) 106호",0325499685,"로또6/45, 연금복권720+, 스피또2000, 스피또1000, 스피또500",37.538812,126.737604,pension
244,72860897,10,라이프슈퍼,보너스,,,"인천광역시 계양구 오조산로89번길 9 (용종동, 태영프라자) 106호",0325499685,"로또6/45, 연금복권720+, 스피또2000, 스피또1000, 스피또500",37.538812,126.737604,pension
244,72860897,9,라이프슈퍼,보너스,,,"인천광역시 계양구 오조산로89번길 9 (용종동, 태영프라자) 106호",0325499685,"로또6/45, 연금복권720+, 스피또2000, 스피또1000, 스피또500",37.538812,126.737604,pension
244,72860897,8,라이프슈퍼,보너스,,,"인천광역시 계양구 오조산로89번길 9 (용종동, 태영프라자) 106호",0325499685,"로또6/45, 연금복권720+, 스피또2000, 스피또1000, 스피또500",37.538812,126.737604,pension
244,72860897,7,라이프슈퍼,보너스,,,"인천광역시 계양구 오조산로89번길 9 (용종동, 태영프라자) 106호",0325499685,"로또6/45, 연금복권720+, 스피또2000, 스피또1000, 스피또500",37.538812,126.737604,pension
244,001160,6,인터넷 복권판매사이트,2등,,인터넷,동행복권(dhlottery.co.kr),0215886450,"로또6/45, 연금복권720+, 스피또2000, 스피또1000, 스피또500",,,pension
244,001160,5,인터넷 복권판매사이트,1등,,,동행복권(dhlottery.co.kr),0215886450,"로또6/45, 연금복권720+, 스피또2000, 스피또1000, 스피또500",,,pension
244,001160,4,인터넷 복권판매사이트,2등,,,동행복권(dhlottery.co.kr),0215886450,"로또6/45, 연금복권720+, 스피또2000, 스피또1000, 스피또500",,,pension
244,001160,3,인터넷 복권판매사이트,2등,,,동행복권(dhlottery.co.kr),0215886450,"로또6/45, 연금복권720+, 스피또2000, 스피또1000, 스피또500",,,pension
244,001160,2,인터넷 복권판매사이트,보너스,,,동행복권(dhlottery.co.kr),0215886450,"로또6/45, 연금복권720+, 스피또2000, 스피또1000, 스피또500",,,pension
244,001160,1,인터넷 복권판매사이트,2등,,,동행복권(dhlottery.co.kr),0215886450,"로또6/45, 연금복권720+, 스피또2000, 스피또1000, 스피또500",,,pension
245,74168163,15,행운 아이스크림 로또 판매점,2등,,경기도,경기 부천시 원미구  부일로 434-1 (심곡동) 1층,,"로또6/45, 연금복권720+, 스피또2000, 스피또1000, 스피또500",37.486331,126.778363,pension
245,74168163,14,행운 아이스크림 로또 판매점,1등,,,경기 부천시 원미구  부일로 434-1 (심곡동) 1층,,"로또6/45, 연금복권720+, 스피또2000, 스피또1000, 스피또500",37.486331,126.778363,pension
245,74168163,13,행운 아이스크림 로또 판매점,2등,,,경기 부천시 원미구  부일로 434-1 (심곡동) 1층,,"로또6/45, 연금복권720+, 스피또2000, 스피또1000, 스피또500",37.486331,126.778363,pension
245,74168163,12,행운 아이스크림 로또 판매점,2등,,,경기 부천시 원미구  부일로 434-1 (심곡동) 1층,,"로또6/45, 연금복권720+, 스피또2000, 스피또1000, 스피또500",37.486331,126.778363,pension
245,74168163,11,행운 아이스크림 로또 판매점,2등,,,경기 부천시 원미구  부일로 434-1 (심곡동) 1층,,"로또6/45, 연금복권720+, 스피또2000, 스피또1000, 스피또500",37.486331,126.778363,pension
245,71160259,10,월드24시,보너스,,서울특별시,서울특별시 은평구 통일로 855-15 (갈현동) 1층,023855664,"로또6/45, 연금복권720+, 스피또2000, 스피또1000",37.619245,126.919784,pension
245,71160259,9,월드24시,보너스,,,서울특별시 은평구 통일로 855-15 (갈현동) 1층,023855664,"로또6/45, 연금복권720+, 스피또2000, 스피또1000",37.619245,126.919784,pension
245,71160259,8,월드24시,보너스,,,서울특별시 은평구 통일로 855-15 (갈현동) 1층,023855664,"로또6/45, 연금복권720+, 스피또2000, 스피또1000",37.619245,126.919784,pension
245,71160259,7,월드24시,보너스,,,서울특별시 은평구 통일로 855-15 (갈현동) 1층,023855664,"로또6/45, 연금복권720+, 스피또2000, 스피또1000",37.619245,126.919784,pension
245,71160259,6,월드24시,보너스,,,서울특별시 은평구 통일로 855-15 (갈현동) 1층,023855664,"로또6/45, 연금복권720+, 스피또2000, 스피또1000",37.619245,126.919784,pension
245,001160,5,인터넷 복권판매사이트,2등,,인터넷,동행복권(dhlottery.co.kr),0215886450,"로또6/45, 연금복권720+, 스피또2000, 스피또1000, 스피또500",,,pension
245,001160,4,인터넷 복권판매사이트,2등,,,동행복권(dhlottery.co.kr),0215886450,"로또6/45, 연금복권720+, 스피또2000, 스피또1000, 스피또500",,,pension
245,001160,3,인터넷 복권판매사이트,1등,,,동행복권(dhlottery.co.kr),0215886450,"로또6/45, 연금복권720+, 스피또2000, 스피또1000, 스피또500",,,pension
245,001160,2,인터넷 복권판매사이트,2등,,,동행복권(dhlottery.co.kr),0215886450,"로또6/45, 연금복권720+, 스피또2000, 스피또1000, 스피또500",,,pension
245,001160,1,인터넷 복권판매사이트,2등,,,동행복권(dhlottery.co.kr),0215886450,"로또6/45, 연금복권720+, 스피또2000, 스피또1000, 스피또500",,,pension
246,74861001,16,경일통신,2등,,경상남도,경상남도 창원시 마산회원구 북성로 340 (회성동) 1층,0552963838,"로또6/45, 연금복권720+, 스피또2000, 스피또1000",35.233817,128.560605,pension
246,74861001,15,경일통신,2등,,,경상남도 창원시 마산회원구 북성로 340 (회성동) 1층,0552963838,"로또6/45, 연금복권720+, 스피또2000, 스피또1000",35.233817,128.560605,pension
246,74861001,14,경일통신,2등,,,경상남도 창원시 마산회원구 북성로 340 (회성동) 1층,0552963838,"로또6/45, 연금복권720+, 스피또2000, 스피또1000",35.233817,128.560605,pension
246,74861001,13,경일통신,2등,,,경상남도 창원시 마산회원구 북성로 340 (회성동) 1층,0552963838,"로또6/45, 연금복권720+, 스피또2000, 스피또1000",35.233817,128.560605,pension
